project,t1,t2,duration,ratio,cumratio
jbehave_jbehave-core,JDBC,JPA,4,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,5,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,6,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,7,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,8,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,9,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,10,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,11,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,12,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,13,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,14,0.0,0.0
jbehave_jbehave-core,JDBC,JPA,15,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,0,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,1,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,2,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,3,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,4,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,5,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,6,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,7,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,8,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,9,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,10,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,11,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,12,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,13,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,14,0.0,0.0
nhnopensource_ngrinder,JDBC,JPA,15,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,0,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,1,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,2,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,3,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,4,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,5,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,6,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,7,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,8,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,9,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,10,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,11,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,12,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,13,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,14,0.0,0.0
diegopacheco_Diego-Pacheco-Sandbox,JDBC,JPA,15,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,0,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,1,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,2,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,3,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,4,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,5,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,6,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,7,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,8,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,9,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,10,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,11,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,12,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,13,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,14,0.0,0.0
hibernate_hibernate-tools,JDBC,JPA,15,0.0,0.0
johnedmonds_pepco-tracker,JDBC,JPA,0,0.3529412,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,1,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,2,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,3,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,4,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,5,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,6,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,7,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,8,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,9,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,10,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,11,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,12,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,13,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,14,0.0,0.3529412
johnedmonds_pepco-tracker,JDBC,JPA,15,0.0,0.3529412
apache_tuscany-sca-2.x,JDBC,JPA,0,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,1,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,2,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,3,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,4,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,5,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,6,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,7,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,8,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,9,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,10,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,11,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,12,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,13,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,14,0.0,0.0
apache_tuscany-sca-2.x,JDBC,JPA,15,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,0,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,1,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,2,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,3,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,4,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,5,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,6,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,7,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,8,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,9,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,10,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,11,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,12,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,13,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,14,0.0,0.0
EMC-CloudTeam_Plants,JDBC,JPA,15,0.0,0.0
apache_cxf,JDBC,JPA,0,0.0,0.0
apache_cxf,JDBC,JPA,1,0.0,0.0
apache_cxf,JDBC,JPA,2,0.0,0.0
apache_cxf,JDBC,JPA,3,0.0,0.0
apache_cxf,JDBC,JPA,4,0.0,0.0
apache_cxf,JDBC,JPA,5,0.0,0.0
apache_cxf,JDBC,JPA,6,0.0,0.0
apache_cxf,JDBC,JPA,7,0.0,0.0
apache_cxf,JDBC,JPA,8,0.0,0.0
apache_cxf,JDBC,JPA,9,0.0,0.0
apache_cxf,JDBC,JPA,10,0.0,0.0
apache_cxf,JDBC,JPA,11,0.0,0.0
apache_cxf,JDBC,JPA,12,0.0,0.0
apache_cxf,JDBC,JPA,13,0.0,0.0
apache_cxf,JDBC,JPA,14,0.0,0.0
apache_cxf,JDBC,JPA,15,0.0,0.0
DSpace_dspace-rest,JDBC,JPA,0,1.0,1.0
DSpace_dspace-rest,JDBC,JPA,1,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,2,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,3,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,4,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,5,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,6,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,7,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,8,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,9,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,10,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,11,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,12,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,13,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,14,0.0,1.0
DSpace_dspace-rest,JDBC,JPA,15,0.0,1.0
savara_savara-core,JDBC,JPA,0,0.0,0.0
savara_savara-core,JDBC,JPA,1,0.0,0.0
savara_savara-core,JDBC,JPA,2,0.0,0.0
savara_savara-core,JDBC,JPA,3,0.0,0.0
savara_savara-core,JDBC,JPA,4,0.0,0.0
savara_savara-core,JDBC,JPA,5,0.0,0.0
savara_savara-core,JDBC,JPA,6,0.0,0.0
savara_savara-core,JDBC,JPA,7,0.0,0.0
savara_savara-core,JDBC,JPA,8,0.0,0.0
savara_savara-core,JDBC,JPA,9,0.0,0.0
savara_savara-core,JDBC,JPA,10,0.0,0.0
savara_savara-core,JDBC,JPA,11,0.0,0.0
savara_savara-core,JDBC,JPA,12,0.0,0.0
savara_savara-core,JDBC,JPA,13,0.0,0.0
savara_savara-core,JDBC,JPA,14,0.0,0.0
savara_savara-core,JDBC,JPA,15,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,0,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,1,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,2,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,3,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,4,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,5,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,6,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,7,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,8,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,9,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,10,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,11,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,12,0.0,0.0
jOOQ_jOOQ,JDBC,JPA,13,0.012820513,0.012820513
jOOQ_jOOQ,JDBC,JPA,14,0.0,0.012820513
jOOQ_jOOQ,JDBC,JPA,15,0.0,0.012820513
hhlai1990_rapid,JDBC,JPA,0,0.0,0.0
hhlai1990_rapid,JDBC,JPA,1,0.0,0.0
hhlai1990_rapid,JDBC,JPA,2,0.0,0.0
hhlai1990_rapid,JDBC,JPA,3,0.0,0.0
hhlai1990_rapid,JDBC,JPA,4,0.0,0.0
hhlai1990_rapid,JDBC,JPA,5,0.0,0.0
hhlai1990_rapid,JDBC,JPA,6,0.0,0.0
hhlai1990_rapid,JDBC,JPA,7,0.0,0.0
hhlai1990_rapid,JDBC,JPA,8,0.0,0.0
hhlai1990_rapid,JDBC,JPA,9,0.0,0.0
hhlai1990_rapid,JDBC,JPA,10,0.0,0.0
hhlai1990_rapid,JDBC,JPA,11,0.0,0.0
hhlai1990_rapid,JDBC,JPA,12,0.0,0.0
hhlai1990_rapid,JDBC,JPA,13,0.0,0.0
hhlai1990_rapid,JDBC,JPA,14,0.0,0.0
hhlai1990_rapid,JDBC,JPA,15,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,0,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,1,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,2,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,3,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,4,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,5,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,6,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,7,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,8,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,9,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,10,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,11,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,12,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,13,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,14,0.0,0.0
SpringSource_spring-batch,JDBC,JPA,15,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,0,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,1,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,2,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,3,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,4,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,5,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,6,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,7,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,8,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,9,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,10,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,11,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,12,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,13,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,14,0.0,0.0
SpringSource_spring-data-envers,JDBC,JPA,15,0.0,0.0
abiquo_abiquo,JDBC,JPA,0,0.0,0.0
abiquo_abiquo,JDBC,JPA,1,0.0,0.0
abiquo_abiquo,JDBC,JPA,2,0.0,0.0
abiquo_abiquo,JDBC,JPA,3,0.0,0.0
abiquo_abiquo,JDBC,JPA,4,0.0,0.0
abiquo_abiquo,JDBC,JPA,5,0.0,0.0
abiquo_abiquo,JDBC,JPA,6,0.0,0.0
abiquo_abiquo,JDBC,JPA,7,0.0,0.0
abiquo_abiquo,JDBC,JPA,8,0.0,0.0
abiquo_abiquo,JDBC,JPA,9,0.0,0.0
abiquo_abiquo,JDBC,JPA,10,0.0,0.0
abiquo_abiquo,JDBC,JPA,11,0.0,0.0
abiquo_abiquo,JDBC,JPA,12,0.0,0.0
abiquo_abiquo,JDBC,JPA,13,0.0,0.0
abiquo_abiquo,JDBC,JPA,14,0.0,0.0
abiquo_abiquo,JDBC,JPA,15,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,0,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,1,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,2,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,3,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,4,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,5,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,6,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,7,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,8,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,9,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,10,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,11,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,12,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,13,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,14,0.0,0.0
Raphfrk_Server-Port-Warps,JDBC,JPA,15,0.0,0.0
michaeldejong_EveNexus,JDBC,JPA,0,0.2173913,0.2173913
michaeldejong_EveNexus,JDBC,JPA,1,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,2,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,3,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,4,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,5,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,6,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,7,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,8,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,9,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,10,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,11,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,12,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,13,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,14,0.0,0.2173913
michaeldejong_EveNexus,JDBC,JPA,15,0.0,0.2173913
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,0,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,1,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,2,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,3,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,4,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,5,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,6,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,7,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,8,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,9,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,10,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,11,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,12,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,13,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,14,0.0,0.0
lu4242_performance-comparison-java-web-frameworks,JDBC,JPA,15,0.0,0.0
alkacon_opencms-core,JDBC,JPA,0,0.0,0.0
alkacon_opencms-core,JDBC,JPA,1,0.0,0.0
alkacon_opencms-core,JDBC,JPA,2,0.0,0.0
alkacon_opencms-core,JDBC,JPA,3,0.0,0.0
alkacon_opencms-core,JDBC,JPA,4,0.0,0.0
alkacon_opencms-core,JDBC,JPA,5,0.0,0.0
alkacon_opencms-core,JDBC,JPA,6,0.0,0.0
alkacon_opencms-core,JDBC,JPA,7,0.0,0.0
alkacon_opencms-core,JDBC,JPA,8,0.0,0.0
alkacon_opencms-core,JDBC,JPA,9,0.0,0.0
alkacon_opencms-core,JDBC,JPA,10,0.0,0.0
alkacon_opencms-core,JDBC,JPA,11,0.0,0.0
alkacon_opencms-core,JDBC,JPA,12,0.0,0.0
alkacon_opencms-core,JDBC,JPA,13,0.0,0.0
alkacon_opencms-core,JDBC,JPA,14,0.0,0.0
alkacon_opencms-core,JDBC,JPA,15,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,0,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,1,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,2,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,3,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,4,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,5,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,6,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,7,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,8,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,9,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,10,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,11,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,12,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,13,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,14,0.0,0.0
Silverpeas_Silverpeas-Archetype,JDBC,JPA,15,0.0,0.0
jdmr_es-portlet,JDBC,JPA,0,0.0,0.0
jdmr_es-portlet,JDBC,JPA,1,0.0,0.0
jdmr_es-portlet,JDBC,JPA,2,0.0,0.0
jdmr_es-portlet,JDBC,JPA,3,0.0,0.0
jdmr_es-portlet,JDBC,JPA,4,0.0,0.0
jdmr_es-portlet,JDBC,JPA,5,0.0,0.0
jdmr_es-portlet,JDBC,JPA,6,0.0,0.0
jdmr_es-portlet,JDBC,JPA,7,0.0,0.0
jdmr_es-portlet,JDBC,JPA,8,0.0,0.0
jdmr_es-portlet,JDBC,JPA,9,0.0,0.0
jdmr_es-portlet,JDBC,JPA,10,0.0,0.0
jdmr_es-portlet,JDBC,JPA,11,0.0,0.0
jdmr_es-portlet,JDBC,JPA,12,0.0,0.0
jdmr_es-portlet,JDBC,JPA,13,0.0,0.0
jdmr_es-portlet,JDBC,JPA,14,0.0,0.0
jdmr_es-portlet,JDBC,JPA,15,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,0,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,1,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,2,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,3,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,4,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,5,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,6,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,7,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,8,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,9,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,10,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,11,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,12,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,13,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,14,0.0,0.0
rafaelsteil_jforum3,JDBC,JPA,15,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,0,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,1,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,2,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,3,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,4,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,5,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,6,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,7,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,8,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,9,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,10,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,11,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,12,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,13,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,14,0.0,0.0
SpringSource_spring-data-jpa-examples,JDBC,JPA,15,0.0,0.0
gridgain_gridgain,JDBC,JPA,0,0.0,0.0
gridgain_gridgain,JDBC,JPA,1,0.0,0.0
gridgain_gridgain,JDBC,JPA,2,0.0,0.0
gridgain_gridgain,JDBC,JPA,3,0.0,0.0
gridgain_gridgain,JDBC,JPA,4,0.0,0.0
gridgain_gridgain,JDBC,JPA,5,0.0,0.0
gridgain_gridgain,JDBC,JPA,6,0.0,0.0
gridgain_gridgain,JDBC,JPA,7,0.0,0.0
gridgain_gridgain,JDBC,JPA,8,0.0,0.0
gridgain_gridgain,JDBC,JPA,9,0.0,0.0
gridgain_gridgain,JDBC,JPA,10,0.0,0.0
gridgain_gridgain,JDBC,JPA,11,0.0,0.0
gridgain_gridgain,JDBC,JPA,12,0.0,0.0
gridgain_gridgain,JDBC,JPA,13,0.0,0.0
gridgain_gridgain,JDBC,JPA,14,0.0,0.0
gridgain_gridgain,JDBC,JPA,15,0.0,0.0
jpos_jPOS,JDBC,JPA,0,0.0,0.0
jpos_jPOS,JDBC,JPA,1,0.0,0.0
jpos_jPOS,JDBC,JPA,2,0.0,0.0
jpos_jPOS,JDBC,JPA,3,0.0,0.0
jpos_jPOS,JDBC,JPA,4,0.0,0.0
jpos_jPOS,JDBC,JPA,5,0.0,0.0
jpos_jPOS,JDBC,JPA,6,0.0,0.0
jpos_jPOS,JDBC,JPA,7,0.0,0.0
jpos_jPOS,JDBC,JPA,8,0.0,0.0
jpos_jPOS,JDBC,JPA,9,0.0,0.0
jpos_jPOS,JDBC,JPA,10,0.0,0.0
jpos_jPOS,JDBC,JPA,11,0.0,0.0
jpos_jPOS,JDBC,JPA,12,0.0,0.0
jpos_jPOS,JDBC,JPA,13,0.0,0.0
jpos_jPOS,JDBC,JPA,14,0.0,0.0
jpos_jPOS,JDBC,JPA,15,0.0,0.0
ciudadanointeligente_legislativo-api-java,JDBC,JPA,0,0.33333334,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,1,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,2,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,3,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,4,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,5,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,6,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,7,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,8,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,9,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,10,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,11,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,12,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,13,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,14,0.0,0.33333334
ciudadanointeligente_legislativo-api-java,JDBC,JPA,15,0.0,0.33333334
CONNECT-Solution_CONNECT,JDBC,JPA,0,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,1,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,2,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,3,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,4,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,5,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,6,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,7,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,8,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,9,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,10,0.0,0.0
CONNECT-Solution_CONNECT,JDBC,JPA,11,0.0,0.0
